latency,type,dataset,third,N1,resp
2336680,50,NeoRec_2018-07-09_16-19-17,2,-10.56566,high
2336797.8,50,NeoRec_2018-07-09_16-19-17,2,0.1206038,high
2336899.8,50,NeoRec_2018-07-09_16-19-17,2,12.3267,high
2336992.4,50,NeoRec_2018-07-09_16-19-17,2,6.663013,high
2337098.6,50,NeoRec_2018-07-09_16-19-17,2,0.6954285,high
2337189.7,50,NeoRec_2018-07-09_16-19-17,2,-6.145663,high
2337307.1,50,NeoRec_2018-07-09_16-19-17,2,0.2739492,high
2337393.9,50,NeoRec_2018-07-09_16-19-17,2,0.149373,high
2337498.9,50,NeoRec_2018-07-09_16-19-17,2,-4.553269,high
2337610.1,50,NeoRec_2018-07-09_16-19-17,2,9.585835,high
2337709.2,50,NeoRec_2018-07-09_16-19-17,2,-2.699115,high
2337807.6,50,NeoRec_2018-07-09_16-19-17,2,-1.43574,high
2337889,50,NeoRec_2018-07-09_16-19-17,2,2.906096,high
2337970,50,NeoRec_2018-07-09_16-19-17,2,0.2338759,high
2338054.8,50,NeoRec_2018-07-09_16-19-17,2,7.505994,high
2338164,50,NeoRec_2018-07-09_16-19-17,2,4.133587,high
2338283.5,50,NeoRec_2018-07-09_16-19-17,2,1.795903,high
2338383.7,50,NeoRec_2018-07-09_16-19-17,2,1.193853,high
2338473.7,50,NeoRec_2018-07-09_16-19-17,3,-5.993307,high
2338588.5,50,NeoRec_2018-07-09_16-19-17,3,-8.703714,high
2338705.7,50,NeoRec_2018-07-09_16-19-17,3,-9.283693,high
2338814.7,50,NeoRec_2018-07-09_16-19-17,3,5.302708,high
2338917.8,50,NeoRec_2018-07-09_16-19-17,3,-9.677838,high
2339024.8,50,NeoRec_2018-07-09_16-19-17,3,-7.692935,high
2339140.6,50,NeoRec_2018-07-09_16-19-17,3,6.305579,high
2339247.2,50,NeoRec_2018-07-09_16-19-17,3,2.878717,high
2339362.6,50,NeoRec_2018-07-09_16-19-17,3,0.0887183,high
2339454.3,50,NeoRec_2018-07-09_16-19-17,3,3.026203,high
2339558.7,50,NeoRec_2018-07-09_16-19-17,3,-4.994116,high
2339648.1,50,NeoRec_2018-07-09_16-19-17,3,0.2915887,high
2339743.1,50,NeoRec_2018-07-09_16-19-17,3,3.211547,high
2359214.7,1,NeoRec_2018-08-20_12-52-11,1,-4.284726,low
2359308.1,1,NeoRec_2018-08-20_12-52-11,1,-4.278517,low
2359428.1,1,NeoRec_2018-08-20_12-52-11,1,4.564939,low
2359513.3,1,NeoRec_2018-08-20_12-52-11,1,-1.050798,low
2359598.8,1,NeoRec_2018-08-20_12-52-11,1,4.732579,low
2359692.4,1,NeoRec_2018-08-20_12-52-11,1,-3.054236,low
2359774.4,1,NeoRec_2018-08-20_12-52-11,1,-2.017432,low
2359864.6,1,NeoRec_2018-08-20_12-52-11,1,9.471271,low
2359956.6,1,NeoRec_2018-08-20_12-52-11,1,-1.283601,low
2360062.8,1,NeoRec_2018-08-20_12-52-11,1,-1.59559,low
2360177.1,1,NeoRec_2018-08-20_12-52-11,1,-0.857703,low
2360293.5,1,NeoRec_2018-08-20_12-52-11,1,-1.974462,low
2360384.5,1,NeoRec_2018-08-20_12-52-11,1,-3.122653,low
2360468.3,1,NeoRec_2018-08-20_12-52-11,1,-6.03329,low
2360559.1,1,NeoRec_2018-08-20_12-52-11,1,-4.722129,low
2360673.1,1,NeoRec_2018-08-20_12-52-11,1,-2.552237,low
2360784.8,1,NeoRec_2018-08-20_12-52-11,1,1.035045,low
2360865.2,1,NeoRec_2018-08-20_12-52-11,1,-4.261187,low
2360966.2,1,NeoRec_2018-08-20_12-52-11,1,-1.952909,low
2361064.8,1,NeoRec_2018-08-20_12-52-11,1,6.264421,low
2361168,1,NeoRec_2018-08-20_12-52-11,1,6.664053,low
2361272.2,1,NeoRec_2018-08-20_12-52-11,1,-3.104228,low
2361360.9,1,NeoRec_2018-08-20_12-52-11,1,9.438202,low
2361475.5,1,NeoRec_2018-08-20_12-52-11,1,-1.145444,low
2361579.3,1,NeoRec_2018-08-20_12-52-11,1,1.800608,low
2361681.3,1,NeoRec_2018-08-20_12-52-11,1,12.79348,low
2361767.3,1,NeoRec_2018-08-20_12-52-11,1,-11.25965,low
2361856.7,1,NeoRec_2018-08-20_12-52-11,1,3.818186,low
2361945.8,1,NeoRec_2018-08-20_12-52-11,1,-1.811913,low
2362043.8,1,NeoRec_2018-08-20_12-52-11,1,1.827523,low
2362149.2,1,NeoRec_2018-08-20_12-52-11,1,-4.566725,low
2362233.2,1,NeoRec_2018-08-20_12-52-11,2,1.61132,low
2362336.4,1,NeoRec_2018-08-20_12-52-11,2,5.635895,low
2362429.8,1,NeoRec_2018-08-20_12-52-11,2,6.07013,low
2362545.1,1,NeoRec_2018-08-20_12-52-11,2,-2.205966,low
2362634.5,1,NeoRec_2018-08-20_12-52-11,2,6.451025,low
2362719.1,1,NeoRec_2018-08-20_12-52-11,2,-2.589554,low
2362819.3,1,NeoRec_2018-08-20_12-52-11,2,3.961246,low
2362933.5,1,NeoRec_2018-08-20_12-52-11,2,-4.809938,low
2363034.1,1,NeoRec_2018-08-20_12-52-11,2,-4.233522,low
2363144.2,1,NeoRec_2018-08-20_12-52-11,2,-7.687162,low
2363241.8,1,NeoRec_2018-08-20_12-52-11,2,-2.352021,low
2363341,1,NeoRec_2018-08-20_12-52-11,2,-1.707868,low
2363457.8,1,NeoRec_2018-08-20_12-52-11,2,11.14426,low
2363549,1,NeoRec_2018-08-20_12-52-11,2,9.21309,low
2363661.6,1,NeoRec_2018-08-20_12-52-11,2,-1.666915,low
2363749.5,1,NeoRec_2018-08-20_12-52-11,2,-2.415146,low
2363860.3,1,NeoRec_2018-08-20_12-52-11,2,-2.192744,low
2363974.1,1,NeoRec_2018-08-20_12-52-11,2,2.998132,low
2364077.7,1,NeoRec_2018-08-20_12-52-11,2,-1.663654,low
2364182.5,1,NeoRec_2018-08-20_12-52-11,2,-1.052637,low
2364293,1,NeoRec_2018-08-20_12-52-11,2,-8.642197,low
2364379.6,1,NeoRec_2018-08-20_12-52-11,2,-0.4396045,low
2364495.4,1,NeoRec_2018-08-20_12-52-11,2,-7.901448,low
2364602.8,1,NeoRec_2018-08-20_12-52-11,2,-2.879793,low
2364691.8,1,NeoRec_2018-08-20_12-52-11,2,-4.621657,low
2364777.4,1,NeoRec_2018-08-20_12-52-11,2,1.319684,low
2364874.7,1,NeoRec_2018-08-20_12-52-11,2,0.3484048,low
2364965.9,1,NeoRec_2018-08-20_12-52-11,2,-9.372413,low
2365055.3,1,NeoRec_2018-08-20_12-52-11,2,15.45085,low
2365161.9,1,NeoRec_2018-08-20_12-52-11,2,-4.794939,low
2365254.5,1,NeoRec_2018-08-20_12-52-11,2,1.810509,low
2365344.1,1,NeoRec_2018-08-20_12-52-11,2,-3.90612,low
2365433.6,1,NeoRec_2018-08-20_12-52-11,2,2.035778,low
2365522.2,1,NeoRec_2018-08-20_12-52-11,2,-2.687942,low
2365642.2,1,NeoRec_2018-08-20_12-52-11,2,0.1082274,low
2365748.6,1,NeoRec_2018-08-20_12-52-11,2,-3.268033,low
2365848.2,1,NeoRec_2018-08-20_12-52-11,2,2.189389,low
2365967.2,1,NeoRec_2018-08-20_12-52-11,2,-5.761525,low
2366066.1,1,NeoRec_2018-08-20_12-52-11,2,2.538253,low
2366166.9,1,NeoRec_2018-08-20_12-52-11,2,5.318332,low
2366281.1,1,NeoRec_2018-08-20_12-52-11,2,-5.214698,low
2366395.7,1,NeoRec_2018-08-20_12-52-11,2,2.201637,low
2366498.7,1,NeoRec_2018-08-20_12-52-11,2,0.2013752,low
2366607.7,1,NeoRec_2018-08-20_12-52-11,2,3.070779,low
2366726.8,1,NeoRec_2018-08-20_12-52-11,2,-4.853294,low
2366808.2,1,NeoRec_2018-08-20_12-52-11,2,8.65875,low
2366895.6,1,NeoRec_2018-08-20_12-52-11,2,-8.908937,low
2366978.6,1,NeoRec_2018-08-20_12-52-11,2,5.14672,low
2367074.4,1,NeoRec_2018-08-20_12-52-11,2,-3.217479,low
2367194.5,1,NeoRec_2018-08-20_12-52-11,2,-3.823848,low
2367306.5,1,NeoRec_2018-08-20_12-52-11,2,-1.476665,low
2367390.1,1,NeoRec_2018-08-20_12-52-11,2,-1.2409,low
2367489.5,1,NeoRec_2018-08-20_12-52-11,2,-3.510957,low
2367573.5,1,NeoRec_2018-08-20_12-52-11,2,-1.927291,low
2367656.3,1,NeoRec_2018-08-20_12-52-11,2,-2.97674,low
2367754.5,1,NeoRec_2018-08-20_12-52-11,2,4.067594,low
2367840,1,NeoRec_2018-08-20_12-52-11,2,0.126291,low
2367924.6,1,NeoRec_2018-08-20_12-52-11,2,0.5980951,low
2368007.8,1,NeoRec_2018-08-20_12-52-11,2,-7.227679,low
2368118.4,1,NeoRec_2018-08-20_12-52-11,2,1.353115,low
2368208.4,1,NeoRec_2018-08-20_12-52-11,2,3.705091,low
2368314.6,1,NeoRec_2018-08-20_12-52-11,3,0.2731746,low
2368417.7,1,NeoRec_2018-08-20_12-52-11,3,1.490416,low
2368509.1,1,NeoRec_2018-08-20_12-52-11,3,-6.96064,low
2368600.3,1,NeoRec_2018-08-20_12-52-11,3,-3.988419,low
2368694.3,1,NeoRec_2018-08-20_12-52-11,3,-8.608669,low
2368782.5,1,NeoRec_2018-08-20_12-52-11,3,1.132383,low
2368899.1,1,NeoRec_2018-08-20_12-52-11,3,4.013442,low
2369006,1,NeoRec_2018-08-20_12-52-11,3,1.426582,low
2369119.6,1,NeoRec_2018-08-20_12-52-11,3,-0.908119,low
2369221,1,NeoRec_2018-08-20_12-52-11,3,-2.135079,low
2369339.6,1,NeoRec_2018-08-20_12-52-11,3,3.367516,low
2369435,1,NeoRec_2018-08-20_12-52-11,3,-5.265821,low
2369527.5,1,NeoRec_2018-08-20_12-52-11,3,-5.650871,low
2369641.9,1,NeoRec_2018-08-20_12-52-11,3,-0.6135804,low
2369753.3,1,NeoRec_2018-08-20_12-52-11,3,-2.47736,low
2369836.3,1,NeoRec_2018-08-20_12-52-11,3,3.918492,low
2369938.9,1,NeoRec_2018-08-20_12-52-11,3,1.428129,low
2370023.3,1,NeoRec_2018-08-20_12-52-11,3,-3.424337,low
2370140,1,NeoRec_2018-08-20_12-52-11,3,3.534063,low
2370242.8,1,NeoRec_2018-08-20_12-52-11,3,0.07847378,low
2370332,1,NeoRec_2018-08-20_12-52-11,3,3.431863,low
2370414.4,1,NeoRec_2018-08-20_12-52-11,3,0.8982928,low
2370516.6,1,NeoRec_2018-08-20_12-52-11,3,-1.132543,low
2370616.6,1,NeoRec_2018-08-20_12-52-11,3,-2.375751,low
2370735.5,1,NeoRec_2018-08-20_12-52-11,3,-5.4751,low
2370854.7,1,NeoRec_2018-08-20_12-52-11,3,6.715467,low
2370946.5,1,NeoRec_2018-08-20_12-52-11,3,-3.163835,low
2371056.7,1,NeoRec_2018-08-20_12-52-11,3,-2.698766,low
2371174.1,1,NeoRec_2018-08-20_12-52-11,3,-0.2277337,low
2371290.7,1,NeoRec_2018-08-20_12-52-11,3,-5.033271,low
2371400,1,NeoRec_2018-08-20_12-52-11,3,-2.366743,low
2379064.7,2,NeoRec_2018-08-20_12-52-11,1,11.72989,low
2379159.9,2,NeoRec_2018-08-20_12-52-11,1,-1.961091,low
2379279.8,2,NeoRec_2018-08-20_12-52-11,1,-1.582124,low
2379396,2,NeoRec_2018-08-20_12-52-11,1,6.001292,low
2379479.2,2,NeoRec_2018-08-20_12-52-11,1,2.281345,low
2379598.4,2,NeoRec_2018-08-20_12-52-11,1,-6.958929,low
2379688,2,NeoRec_2018-08-20_12-52-11,1,-8.511333,low
2379783,2,NeoRec_2018-08-20_12-52-11,1,8.682062,low
2379864.3,2,NeoRec_2018-08-20_12-52-11,1,5.703998,low
2379980.7,2,NeoRec_2018-08-20_12-52-11,1,4.639678,low
2380099.3,2,NeoRec_2018-08-20_12-52-11,1,0.3678442,low
2380197.7,2,NeoRec_2018-08-20_12-52-11,1,-3.372516,low
2380297.3,2,NeoRec_2018-08-20_12-52-11,1,0.8711506,low
2380392.7,2,NeoRec_2018-08-20_12-52-11,1,-5.998977,low
2380478.4,2,NeoRec_2018-08-20_12-52-11,1,9.903239,low
2380561,2,NeoRec_2018-08-20_12-52-11,1,-1.13959,low
2380648.2,2,NeoRec_2018-08-20_12-52-11,1,0.7429594,low
2380762.8,2,NeoRec_2018-08-20_12-52-11,1,2.013622,low
2380851.8,2,NeoRec_2018-08-20_12-52-11,1,-4.907133,low
2380941,2,NeoRec_2018-08-20_12-52-11,1,-0.9001706,low
2381037.9,2,NeoRec_2018-08-20_12-52-11,1,-3.098428,low
2381118.3,2,NeoRec_2018-08-20_12-52-11,1,4.526281,low
2381199.3,2,NeoRec_2018-08-20_12-52-11,1,5.064159,low
2381286.9,2,NeoRec_2018-08-20_12-52-11,1,-4.378738,low
2381402.7,2,NeoRec_2018-08-20_12-52-11,2,9.80001,low
2381505.1,2,NeoRec_2018-08-20_12-52-11,2,-1.384431,low
2381620.8,2,NeoRec_2018-08-20_12-52-11,2,-4.328587,low
2381703.2,2,NeoRec_2018-08-20_12-52-11,2,-1.498705,low
2381795.4,2,NeoRec_2018-08-20_12-52-11,2,0.270043,low
2381911,2,NeoRec_2018-08-20_12-52-11,2,3.568003,low
2382012.2,2,NeoRec_2018-08-20_12-52-11,2,-2.25993,low
2382103.6,2,NeoRec_2018-08-20_12-52-11,2,-4.46652,low
2382189.1,2,NeoRec_2018-08-20_12-52-11,2,-9.398946,low
2382298.7,2,NeoRec_2018-08-20_12-52-11,2,1.015152,low
2382404.9,2,NeoRec_2018-08-20_12-52-11,2,-12.68736,low
2382523.7,2,NeoRec_2018-08-20_12-52-11,2,-3.188882,low
2382633.5,2,NeoRec_2018-08-20_12-52-11,2,9.657994,low
2382737.1,2,NeoRec_2018-08-20_12-52-11,2,-0.3250406,low
2382854.8,2,NeoRec_2018-08-20_12-52-11,2,2.243652,low
2382963.8,2,NeoRec_2018-08-20_12-52-11,2,2.742127,low
2383082.8,2,NeoRec_2018-08-20_12-52-11,2,4.325808,low
2383187.4,2,NeoRec_2018-08-20_12-52-11,2,-0.8495841,low
2383301.6,2,NeoRec_2018-08-20_12-52-11,2,-0.118115,low
2383420.1,2,NeoRec_2018-08-20_12-52-11,2,-4.934057,low
2383519.9,2,NeoRec_2018-08-20_12-52-11,2,-5.396231,low
2383619.9,2,NeoRec_2018-08-20_12-52-11,2,0.5936712,low
2383735.9,2,NeoRec_2018-08-20_12-52-11,2,-0.05091849,low
2383854.7,2,NeoRec_2018-08-20_12-52-11,2,-6.065093,low
2383949.8,2,NeoRec_2018-08-20_12-52-11,2,-2.339865,low
2384062.4,2,NeoRec_2018-08-20_12-52-11,2,-2.955656,low
2384174.6,2,NeoRec_2018-08-20_12-52-11,2,-1.794679,low
2384289.8,2,NeoRec_2018-08-20_12-52-11,2,-3.713686,low
2384383.2,2,NeoRec_2018-08-20_12-52-11,2,1.291523,low
2384481.4,2,NeoRec_2018-08-20_12-52-11,2,-1.977235,low
2384588.1,2,NeoRec_2018-08-20_12-52-11,2,7.638441,low
2384698.1,2,NeoRec_2018-08-20_12-52-11,2,-2.625603,low
2384804.9,2,NeoRec_2018-08-20_12-52-11,2,1.294029,low
2384899.1,2,NeoRec_2018-08-20_12-52-11,2,1.467268,low
2385009.1,2,NeoRec_2018-08-20_12-52-11,2,5.274108,low
2385113.8,2,NeoRec_2018-08-20_12-52-11,2,2.267248,low
2385195.2,2,NeoRec_2018-08-20_12-52-11,2,6.366879,low
2385275.4,2,NeoRec_2018-08-20_12-52-11,2,-2.224861,low
2385357.4,2,NeoRec_2018-08-20_12-52-11,2,1.017494,low
2385473.8,2,NeoRec_2018-08-20_12-52-11,2,0.6004903,low
2385589.8,2,NeoRec_2018-08-20_12-52-11,2,-8.673539,low
2385688.4,2,NeoRec_2018-08-20_12-52-11,2,-3.184499,low
2385789.9,2,NeoRec_2018-08-20_12-52-11,2,1.170193,low
2385881.9,2,NeoRec_2018-08-20_12-52-11,2,-2.92682,low
2385978.5,2,NeoRec_2018-08-20_12-52-11,2,-4.564529,low
2386088.3,2,NeoRec_2018-08-20_12-52-11,2,-0.02798845,low
2386182.9,2,NeoRec_2018-08-20_12-52-11,2,6.367088,low
2386277.7,2,NeoRec_2018-08-20_12-52-11,2,10.32458,low
2386397,2,NeoRec_2018-08-20_12-52-11,2,7.918447,low
2386480.2,2,NeoRec_2018-08-20_12-52-11,3,2.908211,low
2386589.2,2,NeoRec_2018-08-20_12-52-11,3,5.344049,low
2386697.8,2,NeoRec_2018-08-20_12-52-11,3,-3.557682,low
2386812.8,2,NeoRec_2018-08-20_12-52-11,3,5.50727,low
2386898.9,2,NeoRec_2018-08-20_12-52-11,3,-7.783614,low
2387012.7,2,NeoRec_2018-08-20_12-52-11,3,2.692271,low
2387112.9,2,NeoRec_2018-08-20_12-52-11,3,-2.851799,low
2387199.9,2,NeoRec_2018-08-20_12-52-11,3,-2.246057,low
2387302.5,2,NeoRec_2018-08-20_12-52-11,3,5.508612,low
2387410.9,2,NeoRec_2018-08-20_12-52-11,3,2.612731,low
2387523.8,2,NeoRec_2018-08-20_12-52-11,3,13.81481,low
2387622.4,2,NeoRec_2018-08-20_12-52-11,3,1.883677,low
2387723,2,NeoRec_2018-08-20_12-52-11,3,-4.879141,low
2387840.6,2,NeoRec_2018-08-20_12-52-11,3,-3.936071,low
2387930.6,2,NeoRec_2018-08-20_12-52-11,3,11.11203,low
2388035.4,2,NeoRec_2018-08-20_12-52-11,3,1.363163,low
2388134.9,2,NeoRec_2018-08-20_12-52-11,3,4.947599,low
2388221.7,2,NeoRec_2018-08-20_12-52-11,3,0.5782406,low
2388316.5,2,NeoRec_2018-08-20_12-52-11,3,6.768373,low
2388430.7,2,NeoRec_2018-08-20_12-52-11,3,-9.079115,low
2388530.7,2,NeoRec_2018-08-20_12-52-11,3,4.171732,low
2388647.8,2,NeoRec_2018-08-20_12-52-11,3,-0.9277488,low
2388760.8,2,NeoRec_2018-08-20_12-52-11,3,-5.093638,low
2388842.2,2,NeoRec_2018-08-20_12-52-11,3,-0.8419244,low
2395959,3,NeoRec_2018-08-20_12-52-11,1,0.8440953,low
2396050.2,3,NeoRec_2018-08-20_12-52-11,1,13.92976,low
2396161,3,NeoRec_2018-08-20_12-52-11,1,3.830457,low
2396255,3,NeoRec_2018-08-20_12-52-11,1,-5.492172,low
2396353.7,3,NeoRec_2018-08-20_12-52-11,1,-0.2991222,low
2396441.1,3,NeoRec_2018-08-20_12-52-11,1,-5.372741,low
2396524.5,3,NeoRec_2018-08-20_12-52-11,1,9.410733,low
2396627.5,3,NeoRec_2018-08-20_12-52-11,1,-2.422975,low
2396717.5,3,NeoRec_2018-08-20_12-52-11,1,-1.63556,low
2396798.5,3,NeoRec_2018-08-20_12-52-11,1,-6.615308,low
2396900,3,NeoRec_2018-08-20_12-52-11,2,5.37722,low
2397001.2,3,NeoRec_2018-08-20_12-52-11,2,0.6944066,low
2397097,3,NeoRec_2018-08-20_12-52-11,2,-1.148196,low
2397213.6,3,NeoRec_2018-08-20_12-52-11,2,0.7542992,low
2397302.6,3,NeoRec_2018-08-20_12-52-11,2,-1.7404,low
2397408.8,3,NeoRec_2018-08-20_12-52-11,2,1.023891,low
2397494.1,3,NeoRec_2018-08-20_12-52-11,2,4.891133,low
2397603.9,3,NeoRec_2018-08-20_12-52-11,2,-2.136268,low
2397705.7,3,NeoRec_2018-08-20_12-52-11,2,3.75744,low
2397810.3,3,NeoRec_2018-08-20_12-52-11,2,6.022526,low
2397921.9,3,NeoRec_2018-08-20_12-52-11,2,-3.14255,low
2398018.5,3,NeoRec_2018-08-20_12-52-11,2,-2.110272,low
2398126.6,3,NeoRec_2018-08-20_12-52-11,2,-4.117203,low
2398217.4,3,NeoRec_2018-08-20_12-52-11,2,-1.06285,low
2398321.4,3,NeoRec_2018-08-20_12-52-11,2,4.555071,low
2398433,3,NeoRec_2018-08-20_12-52-11,2,-7.740282,low
2398519.8,3,NeoRec_2018-08-20_12-52-11,2,-2.550891,low
2398617.8,3,NeoRec_2018-08-20_12-52-11,2,6.604251,low
2398731.9,3,NeoRec_2018-08-20_12-52-11,2,0.2216945,low
2398831.7,3,NeoRec_2018-08-20_12-52-11,2,2.857641,low
2398928.9,3,NeoRec_2018-08-20_12-52-11,2,7.004582,low
2399018.5,3,NeoRec_2018-08-20_12-52-11,3,3.769681,low
2399128.7,3,NeoRec_2018-08-20_12-52-11,3,7.144556,low
2399223,3,NeoRec_2018-08-20_12-52-11,3,2.786503,low
2399319.2,3,NeoRec_2018-08-20_12-52-11,3,0.04283259,low
2399426.6,3,NeoRec_2018-08-20_12-52-11,3,3.439406,low
2399533.6,3,NeoRec_2018-08-20_12-52-11,3,3.115859,low
2399638.8,3,NeoRec_2018-08-20_12-52-11,3,7.901928,low
2399731.2,3,NeoRec_2018-08-20_12-52-11,3,-1.968727,low
2399818.1,3,NeoRec_2018-08-20_12-52-11,3,-3.247396,low
2399898.9,3,NeoRec_2018-08-20_12-52-11,3,-6.360369,low
2406827.1,4,NeoRec_2018-08-20_12-52-11,1,-1.736145,low
2406928.6,4,NeoRec_2018-08-20_12-52-11,1,-2.641368,low
2407023.6,4,NeoRec_2018-08-20_12-52-11,1,-6.848968,low
2407131,4,NeoRec_2018-08-20_12-52-11,1,8.694875,low
2407243,4,NeoRec_2018-08-20_12-52-11,1,0.3857735,low
2407332.8,4,NeoRec_2018-08-20_12-52-11,1,-0.3552109,low
2407429.2,4,NeoRec_2018-08-20_12-52-11,1,2.495206,low
2407514.7,4,NeoRec_2018-08-20_12-52-11,1,1.119778,low
2407621.9,4,NeoRec_2018-08-20_12-52-11,1,-8.088399,low
2407707.1,4,NeoRec_2018-08-20_12-52-11,1,-4.453093,low
2407818.1,4,NeoRec_2018-08-20_12-52-11,1,1.668903,low
2407932.3,4,NeoRec_2018-08-20_12-52-11,1,6.749109,low
2408030.3,4,NeoRec_2018-08-20_12-52-11,1,-2.618286,low
2408123,4,NeoRec_2018-08-20_12-52-11,1,12.214,low
2408218,4,NeoRec_2018-08-20_12-52-11,1,0.1451696,low
2408308.8,4,NeoRec_2018-08-20_12-52-11,2,2.543319,low
2408402.2,4,NeoRec_2018-08-20_12-52-11,2,2.288337,low
2408483,4,NeoRec_2018-08-20_12-52-11,2,-2.660211,low
2408576.4,4,NeoRec_2018-08-20_12-52-11,2,-4.255773,low
2408669.9,4,NeoRec_2018-08-20_12-52-11,2,-0.2380938,low
2408785.3,4,NeoRec_2018-08-20_12-52-11,2,4.67813,low
2408882.7,4,NeoRec_2018-08-20_12-52-11,2,5.990516,low
2408994.9,4,NeoRec_2018-08-20_12-52-11,2,-3.462387,low
2409111.5,4,NeoRec_2018-08-20_12-52-11,2,-3.433501,low
2409196.7,4,NeoRec_2018-08-20_12-52-11,2,4.971548,low
2409278.2,4,NeoRec_2018-08-20_12-52-11,2,-6.495198,low
2409380.4,4,NeoRec_2018-08-20_12-52-11,2,7.06269,low
2409481.8,4,NeoRec_2018-08-20_12-52-11,2,3.989324,low
2409593,4,NeoRec_2018-08-20_12-52-11,2,0.6047902,low
2409690.6,4,NeoRec_2018-08-20_12-52-11,2,-2.123357,low
2409775.6,4,NeoRec_2018-08-20_12-52-11,2,-4.060036,low
2409859.1,4,NeoRec_2018-08-20_12-52-11,2,-2.486453,low
2409972.7,4,NeoRec_2018-08-20_12-52-11,2,-2.9895,low
2410088.5,4,NeoRec_2018-08-20_12-52-11,2,-3.218788,low
2410177.5,4,NeoRec_2018-08-20_12-52-11,2,2.61928,low
2410274.7,4,NeoRec_2018-08-20_12-52-11,2,1.487153,low
2410364.3,4,NeoRec_2018-08-20_12-52-11,2,8.281522,low
2410446.6,4,NeoRec_2018-08-20_12-52-11,2,0.4939592,low
2410562.6,4,NeoRec_2018-08-20_12-52-11,2,3.442687,low
2410647,4,NeoRec_2018-08-20_12-52-11,2,-8.837641,low
2410728.4,4,NeoRec_2018-08-20_12-52-11,2,1.536996,low
2410820.4,4,NeoRec_2018-08-20_12-52-11,2,3.922977,low
2410936.2,4,NeoRec_2018-08-20_12-52-11,2,2.338086,low
2411020.7,4,NeoRec_2018-08-20_12-52-11,2,0.9736729,low
2411102.9,4,NeoRec_2018-08-20_12-52-11,2,5.062093,low
2411209.7,4,NeoRec_2018-08-20_12-52-11,2,0.8406101,low
2411325.1,4,NeoRec_2018-08-20_12-52-11,2,-2.916156,low
2411437.9,4,NeoRec_2018-08-20_12-52-11,3,-0.1870361,low
2411531.5,4,NeoRec_2018-08-20_12-52-11,3,4.187611,low
2411632.6,4,NeoRec_2018-08-20_12-52-11,3,2.575382,low
2411735.6,4,NeoRec_2018-08-20_12-52-11,3,-1.718841,low
2411846.4,4,NeoRec_2018-08-20_12-52-11,3,0.7324725,low
2411956.2,4,NeoRec_2018-08-20_12-52-11,3,2.864242,low
2412049.4,4,NeoRec_2018-08-20_12-52-11,3,-1.702553,low
2412150.4,4,NeoRec_2018-08-20_12-52-11,3,2.928383,low
2412261.1,4,NeoRec_2018-08-20_12-52-11,3,-0.6141679,low
2412358.5,4,NeoRec_2018-08-20_12-52-11,3,-0.7818254,low
2412448.5,4,NeoRec_2018-08-20_12-52-11,3,0.1579474,low
2412557.9,4,NeoRec_2018-08-20_12-52-11,3,-5.976808,low
2412638.1,4,NeoRec_2018-08-20_12-52-11,3,2.118151,low
2412751.7,4,NeoRec_2018-08-20_12-52-11,3,6.571396,low
2412840.2,4,NeoRec_2018-08-20_12-52-11,3,-0.2485044,low
2421198.6,5,NeoRec_2018-08-20_12-52-11,1,-14.7828,low
2421305.5,5,NeoRec_2018-08-20_12-52-11,1,0.9349284,low
2421398.9,5,NeoRec_2018-08-20_12-52-11,1,-4.084805,low
2421515.1,5,NeoRec_2018-08-20_12-52-11,1,4.022253,low
2421630.9,5,NeoRec_2018-08-20_12-52-11,1,-11.28165,low
2421734.1,5,NeoRec_2018-08-20_12-52-11,1,10.79465,low
2421852.4,5,NeoRec_2018-08-20_12-52-11,1,-6.493231,low
2421939.4,5,NeoRec_2018-08-20_12-52-11,1,-9.736826,low
2422039.6,5,NeoRec_2018-08-20_12-52-11,1,-9.407018,low
2422146.4,5,NeoRec_2018-08-20_12-52-11,1,2.663112,low
2422233.4,5,NeoRec_2018-08-20_12-52-11,1,1.306901,low
2422321.2,5,NeoRec_2018-08-20_12-52-11,1,-1.097148,low
2422428.3,5,NeoRec_2018-08-20_12-52-11,2,-8.190316,low
2422518.7,5,NeoRec_2018-08-20_12-52-11,2,2.869692,low
2422614.3,5,NeoRec_2018-08-20_12-52-11,2,3.0152,low
2422733.9,5,NeoRec_2018-08-20_12-52-11,2,0.5099763,low
2422839.5,5,NeoRec_2018-08-20_12-52-11,2,-0.1194649,low
2422948.7,5,NeoRec_2018-08-20_12-52-11,2,-0.3118672,low
2423056.2,5,NeoRec_2018-08-20_12-52-11,2,-7.022674,low
2423168,5,NeoRec_2018-08-20_12-52-11,2,6.860793,low
2423282.2,5,NeoRec_2018-08-20_12-52-11,2,-6.723496,low
2423401.6,5,NeoRec_2018-08-20_12-52-11,2,1.345219,low
2423485.4,5,NeoRec_2018-08-20_12-52-11,2,-0.0217526,low
2423586.5,5,NeoRec_2018-08-20_12-52-11,2,-3.465,low
2423692.9,5,NeoRec_2018-08-20_12-52-11,2,1.642142,low
2423796.7,5,NeoRec_2018-08-20_12-52-11,2,-1.769921,low
2423909.3,5,NeoRec_2018-08-20_12-52-11,2,-3.813585,low
2424002.1,5,NeoRec_2018-08-20_12-52-11,2,-4.662055,low
2424109.9,5,NeoRec_2018-08-20_12-52-11,2,3.703743,low
